,Unnamed: 0,Year,Month,unemployment_level,civilian_labor_force,inflation_level,unemployment,inflation,decade,        Gross domestic product,Personal consumption expenditures,    Goods,    Services,Gross private domestic investment,    Fixed investment,    Exports,    Federal,        National defense,        Nondefense,    State and local,Year_Month,    Personal consumption expenditures (PCE),  PCE excluding food and energy,inflation_PCE
534,534,1992,7,9850,128559,140.5,7.661851757,0.28551035,1990,64.267,59.882,54.086,63.495,66.218,60.986,46.31,74.524,79.402,65.841,71.633,1992M07,71.609,73.144,
535,535,1992,8,9787,128559,140.8,7.61284702,0.213523132,1990,64.267,59.882,54.086,63.495,66.218,60.986,46.31,74.524,79.402,65.841,71.633,1992M08,71.704,73.21,
536,536,1992,9,9781,128559,141.1,7.608179902,0.213068182,1990,64.267,59.882,54.086,63.495,66.218,60.986,46.31,74.524,79.402,65.841,71.633,1992M09,71.823,73.331,
537,537,1992,10,9398,128340,141.7,7.322736481,0.425230333,1990,64.267,59.882,54.086,63.495,66.218,60.986,46.31,74.524,79.402,65.841,71.633,1992M10,72.078,73.615,
538,538,1992,11,9565,128340,142.1,7.452859592,0.282286521,1990,64.267,59.882,54.086,63.495,66.218,60.986,46.31,74.524,79.402,65.841,71.633,1992M11,72.223,73.779,
539,539,1992,12,9557,128340,142.3,7.446626149,0.140745954,1990,64.267,59.882,54.086,63.495,66.218,60.986,46.31,74.524,79.402,65.841,71.633,1992M12,72.35,73.917,
540,540,1993,1,9325,128485,142.8,7.257656536,0.351370344,1990,66.032,61.962,56.333,65.449,71.513,65.663,47.827,71.925,75.391,65.81,72.508,1993M01,72.524,74.129,
541,541,1993,2,9183,128485,143.1,7.147137798,0.210084034,1990,66.032,61.962,56.333,65.449,71.513,65.663,47.827,71.925,75.391,65.81,72.508,1993M02,72.633,74.271,
542,542,1993,3,9056,128485,143.3,7.048293575,0.139762404,1990,66.032,61.962,56.333,65.449,71.513,65.663,47.827,71.925,75.391,65.81,72.508,1993M03,72.781,74.431,
543,543,1993,4,9110,129086,143.8,7.05731063,0.348918353,1990,66.032,61.962,56.333,65.449,71.513,65.663,47.827,71.925,75.391,65.81,72.508,1993M04,72.977,74.651,
544,544,1993,5,9149,129086,144.2,7.087523047,0.278164117,1990,66.032,61.962,56.333,65.449,71.513,65.663,47.827,71.925,75.391,65.81,72.508,1993M05,73.203,74.904,
545,545,1993,6,9121,129086,144.3,7.065832081,0.069348128,1990,66.032,61.962,56.333,65.449,71.513,65.663,47.827,71.925,75.391,65.81,72.508,1993M06,73.229,74.976,
546,546,1993,7,8930,129428,144.5,6.899588961,0.138600139,1990,66.032,61.962,56.333,65.449,71.513,65.663,47.827,71.925,75.391,65.81,72.508,1993M07,73.345,75.13,
547,547,1993,8,8763,129428,144.8,6.770559693,0.207612457,1990,66.032,61.962,56.333,65.449,71.513,65.663,47.827,71.925,75.391,65.81,72.508,1993M08,73.471,75.272,
548,548,1993,9,8714,129428,145,6.732700807,0.138121547,1990,66.032,61.962,56.333,65.449,71.513,65.663,47.827,71.925,75.391,65.81,72.508,1993M09,73.55,75.387,
549,549,1993,10,8750,129742,145.6,6.744153782,0.413793103,1990,66.032,61.962,56.333,65.449,71.513,65.663,47.827,71.925,75.391,65.81,72.508,1993M10,73.78,75.51,
550,550,1993,11,8542,129742,146,6.583835612,0.274725275,1990,66.032,61.962,56.333,65.449,71.513,65.663,47.827,71.925,75.391,65.81,72.508,1993M11,73.917,75.702,
551,551,1993,12,8477,129742,146.3,6.533736184,0.205479452,1990,66.032,61.962,56.333,65.449,71.513,65.663,47.827,71.925,75.391,65.81,72.508,1993M12,73.934,75.734,
552,552,1994,1,8630,130555,146.3,6.610240895,0,1990,68.698,64.365,59.304,67.461,79.988,71.036,52.056,69.378,71.73,65.269,74.518,1994M01,73.958,75.793,
553,553,1994,2,8583,130555,146.7,6.574240741,0.2734108,1990,68.698,64.365,59.304,67.461,79.988,71.036,52.056,69.378,71.73,65.269,74.518,1994M02,74.127,75.956,
554,554,1994,3,8470,130555,147.1,6.487687182,0.272665303,1990,68.698,64.365,59.304,67.461,79.988,71.036,52.056,69.378,71.73,65.269,74.518,1994M03,74.333,76.216,
555,555,1994,4,8331,130654,147.2,6.376383425,0.067980965,1990,68.698,64.365,59.304,67.461,79.988,71.036,52.056,69.378,71.73,65.269,74.518,1994M04,74.42,76.329,
556,556,1994,5,7915,130654,147.5,6.057985213,0.203804348,1990,68.698,64.365,59.304,67.461,79.988,71.036,52.056,69.378,71.73,65.269,74.518,1994M05,74.528,76.5,
557,557,1994,6,7927,130654,147.9,6.067169777,0.271186441,1990,68.698,64.365,59.304,67.461,79.988,71.036,52.056,69.378,71.73,65.269,74.518,1994M06,74.708,76.666,
558,558,1994,7,7946,131116,148.4,6.060282498,0.338066261,1990,68.698,64.365,59.304,67.461,79.988,71.036,52.056,69.378,71.73,65.269,74.518,1994M07,74.944,76.829,
559,559,1994,8,7933,131116,149,6.050367613,0.404312668,1990,68.698,64.365,59.304,67.461,79.988,71.036,52.056,69.378,71.73,65.269,74.518,1994M08,75.111,76.91,
560,560,1994,9,7734,131116,149.3,5.898593612,0.201342282,1990,68.698,64.365,59.304,67.461,79.988,71.036,52.056,69.378,71.73,65.269,74.518,1994M09,75.195,77.027,
561,561,1994,10,7632,131862,149.4,5.787869136,0.066979236,1990,68.698,64.365,59.304,67.461,79.988,71.036,52.056,69.378,71.73,65.269,74.518,1994M10,75.322,77.207,
562,562,1994,11,7375,131862,149.8,5.592968406,0.267737617,1990,68.698,64.365,59.304,67.461,79.988,71.036,52.056,69.378,71.73,65.269,74.518,1994M11,75.469,77.353,
563,563,1994,12,7230,131862,150.1,5.48300496,0.200267023,1990,68.698,64.365,59.304,67.461,79.988,71.036,52.056,69.378,71.73,65.269,74.518,1994M12,75.519,77.38,
564,564,1995,1,7375,132087,150.5,5.583441217,0.266489007,1990,70.566,66.29,61.076,69.48,82.573,75.378,57.406,67.554,68.873,65.295,76.542,1995M01,75.667,77.567,
565,565,1995,2,7187,132087,150.9,5.441110783,0.265780731,1990,70.566,66.29,61.076,69.48,82.573,75.378,57.406,67.554,68.873,65.295,76.542,1995M02,75.795,77.687,
566,566,1995,3,7153,132087,151.2,5.415370173,0.198807157,1990,70.566,66.29,61.076,69.48,82.573,75.378,57.406,67.554,68.873,65.295,76.542,1995M03,75.931,77.872,
567,567,1995,4,7645,132130,151.8,5.785968364,0.396825397,1990,70.566,66.29,61.076,69.48,82.573,75.378,57.406,67.554,68.873,65.295,76.542,1995M04,76.128,78.049,
568,568,1995,5,7430,132130,152.1,5.62324983,0.197628458,1990,70.566,66.29,61.076,69.48,82.573,75.378,57.406,67.554,68.873,65.295,76.542,1995M05,76.24,78.177,
569,569,1995,6,7427,132130,152.4,5.620979339,0.197238659,1990,70.566,66.29,61.076,69.48,82.573,75.378,57.406,67.554,68.873,65.295,76.542,1995M06,76.309,78.238,
570,570,1995,7,7527,132430,152.6,5.683757457,0.131233596,1990,70.566,66.29,61.076,69.48,82.573,75.378,57.406,67.554,68.873,65.295,76.542,1995M07,76.404,78.362,
571,571,1995,8,7484,132430,152.9,5.651287473,0.196592398,1990,70.566,66.29,61.076,69.48,82.573,75.378,57.406,67.554,68.873,65.295,76.542,1995M08,76.568,78.547,
572,572,1995,9,7478,132430,153.1,5.646756777,0.130804447,1990,70.566,66.29,61.076,69.48,82.573,75.378,57.406,67.554,68.873,65.295,76.542,1995M09,76.621,78.651,
573,573,1995,10,7328,132614,153.5,5.525811754,0.261267146,1990,70.566,66.29,61.076,69.48,82.573,75.378,57.406,67.554,68.873,65.295,76.542,1995M10,76.818,78.84,
574,574,1995,11,7426,132614,153.7,5.599710438,0.13029316,1990,70.566,66.29,61.076,69.48,82.573,75.378,57.406,67.554,68.873,65.295,76.542,1995M11,76.819,78.895,
575,575,1995,12,7423,132614,153.9,5.597448233,0.130123617,1990,70.566,66.29,61.076,69.48,82.573,75.378,57.406,67.554,68.873,65.295,76.542,1995M12,76.968,79.007,
576,576,1996,1,7491,132916,154.7,5.635890337,0.519818064,1990,73.245,68.606,63.811,71.518,89.807,82.06,62.103,66.758,67.804,64.986,78.347,1996M01,77.143,79.102,
577,577,1996,2,7313,132916,155,5.50197117,0.193923723,1990,73.245,68.606,63.811,71.518,89.807,82.06,62.103,66.758,67.804,64.986,78.347,1996M02,77.263,79.203,
578,578,1996,3,7318,132916,155.5,5.505732944,0.322580645,1990,73.245,68.606,63.811,71.518,89.807,82.06,62.103,66.758,67.804,64.986,78.347,1996M03,77.492,79.382,
579,579,1996,4,7415,133591,156.1,5.550523613,0.38585209,1990,73.245,68.606,63.811,71.518,89.807,82.06,62.103,66.758,67.804,64.986,78.347,1996M04,77.721,79.487,
580,580,1996,5,7423,133591,156.4,5.55651204,0.192184497,1990,73.245,68.606,63.811,71.518,89.807,82.06,62.103,66.758,67.804,64.986,78.347,1996M05,77.854,79.624,
581,581,1996,6,7095,133591,156.7,5.310986519,0.191815857,1990,73.245,68.606,63.811,71.518,89.807,82.06,62.103,66.758,67.804,64.986,78.347,1996M06,77.854,79.686,
582,582,1996,7,7337,134284,157,5.463793155,0.191448628,1990,73.245,68.606,63.811,71.518,89.807,82.06,62.103,66.758,67.804,64.986,78.347,1996M07,78.02,79.837,
583,583,1996,8,6882,134284,157.2,5.124959042,0.127388535,1990,73.245,68.606,63.811,71.518,89.807,82.06,62.103,66.758,67.804,64.986,78.347,1996M08,78.097,79.908,
584,584,1996,9,6979,134284,157.7,5.197194007,0.318066158,1990,73.245,68.606,63.811,71.518,89.807,82.06,62.103,66.758,67.804,64.986,78.347,1996M09,78.31,80.142,
585,585,1996,10,7031,135014,158.2,5.2076081,0.317057705,1990,73.245,68.606,63.811,71.518,89.807,82.06,62.103,66.758,67.804,64.986,78.347,1996M10,78.544,80.329,
586,586,1996,11,7236,135014,158.7,5.359444206,0.316055626,1990,73.245,68.606,63.811,71.518,89.807,82.06,62.103,66.758,67.804,64.986,78.347,1996M11,78.689,80.441,
587,587,1996,12,7253,135014,159.1,5.372035493,0.252047889,1990,73.245,68.606,63.811,71.518,89.807,82.06,62.103,66.758,67.804,64.986,78.347,1996M12,78.78,80.472,
588,588,1997,1,7158,135582,159.4,5.279461875,0.188560654,1990,76.531,71.188,66.853,73.804,100.046,89.128,69.501,66.222,65.962,66.783,81.14,1997M01,78.881,80.556,
589,589,1997,2,7102,135582,159.7,5.238158458,0.188205772,1990,76.531,71.188,66.853,73.804,100.046,89.128,69.501,66.222,65.962,66.783,81.14,1997M02,79.045,80.72,
590,590,1997,3,7000,135582,159.8,5.162927232,0.062617408,1990,76.531,71.188,66.853,73.804,100.046,89.128,69.501,66.222,65.962,66.783,81.14,1997M03,79.126,80.91,
591,591,1997,4,6873,136115,159.9,5.049406752,0.062578223,1990,76.531,71.188,66.853,73.804,100.046,89.128,69.501,66.222,65.962,66.783,81.14,1997M04,79.2,81.063,
592,592,1997,5,6655,136115,159.9,4.889248062,0,1990,76.531,71.188,66.853,73.804,100.046,89.128,69.501,66.222,65.962,66.783,81.14,1997M05,79.169,81.128,
593,593,1997,6,6799,136115,160.2,4.995040958,0.187617261,1990,76.531,71.188,66.853,73.804,100.046,89.128,69.501,66.222,65.962,66.783,81.14,1997M06,79.268,81.245,
594,594,1997,7,6655,136590,160.4,4.872245406,0.124843945,1990,76.531,71.188,66.853,73.804,100.046,89.128,69.501,66.222,65.962,66.783,81.14,1997M07,79.312,81.297,
595,595,1997,8,6608,136590,160.8,4.837835859,0.249376559,1990,76.531,71.188,66.853,73.804,100.046,89.128,69.501,66.222,65.962,66.783,81.14,1997M08,79.377,81.266,
596,596,1997,9,6656,136590,161.2,4.872977524,0.248756219,1990,76.531,71.188,66.853,73.804,100.046,89.128,69.501,66.222,65.962,66.783,81.14,1997M09,79.557,81.421,
597,597,1997,10,6454,136916,161.5,4.713839142,0.186104218,1990,76.531,71.188,66.853,73.804,100.046,89.128,69.501,66.222,65.962,66.783,81.14,1997M10,79.66,81.543,
598,598,1997,11,6308,136916,161.7,4.607204417,0.123839009,1990,76.531,71.188,66.853,73.804,100.046,89.128,69.501,66.222,65.962,66.783,81.14,1997M11,79.67,81.576,
599,599,1997,12,6476,136916,161.8,4.729907388,0.061842919,1990,76.531,71.188,66.853,73.804,100.046,89.128,69.501,66.222,65.962,66.783,81.14,1997M12,79.657,81.627,
600,600,1998,1,6368,137148,162,4.643159215,0.123609394,1990,79.937,74.995,71.321,77.203,109.596,98.245,71.125,65.656,64.581,67.668,84.258,1998M01,79.688,81.743,
601,601,1998,2,6306,137148,162,4.597952577,0,1990,79.937,74.995,71.321,77.203,109.596,98.245,71.125,65.656,64.581,67.668,84.258,1998M02,79.639,81.802,
602,602,1998,3,6422,137148,162,4.682532738,0,1990,79.937,74.995,71.321,77.203,109.596,98.245,71.125,65.656,64.581,67.668,84.258,1998M03,79.645,81.88,
603,603,1998,4,5941,137326,162.2,4.326201885,0.12345679,1990,79.937,74.995,71.321,77.203,109.596,98.245,71.125,65.656,64.581,67.668,84.258,1998M04,79.746,82.034,
604,604,1998,5,6047,137326,162.6,4.403390472,0.246609125,1990,79.937,74.995,71.321,77.203,109.596,98.245,71.125,65.656,64.581,67.668,84.258,1998M05,79.858,82.117,
605,605,1998,6,6212,137326,162.8,4.523542519,0.12300123,1990,79.937,74.995,71.321,77.203,109.596,98.245,71.125,65.656,64.581,67.668,84.258,1998M06,79.794,82.018,
606,606,1998,7,6259,137815,163.2,4.541595617,0.245700246,1990,79.937,74.995,71.321,77.203,109.596,98.245,71.125,65.656,64.581,67.668,84.258,1998M07,79.986,82.243,
607,607,1998,8,6179,137815,163.4,4.483546784,0.12254902,1990,79.937,74.995,71.321,77.203,109.596,98.245,71.125,65.656,64.581,67.668,84.258,1998M08,80.095,82.401,
608,608,1998,9,6300,137815,163.5,4.571345645,0.06119951,1990,79.937,74.995,71.321,77.203,109.596,98.245,71.125,65.656,64.581,67.668,84.258,1998M09,80.044,82.382,
609,609,1998,10,6280,138431,163.9,4.536556118,0.244648318,1990,79.937,74.995,71.321,77.203,109.596,98.245,71.125,65.656,64.581,67.668,84.258,1998M10,80.215,82.538,
610,610,1998,11,6100,138431,164.1,4.40652744,0.122025625,1990,79.937,74.995,71.321,77.203,109.596,98.245,71.125,65.656,64.581,67.668,84.258,1998M11,80.217,82.549,
611,611,1998,12,6032,138431,164.4,4.357405494,0.182815356,1990,79.937,74.995,71.321,77.203,109.596,98.245,71.125,65.656,64.581,67.668,84.258,1998M12,80.302,82.697,
612,612,1999,1,5976,138900,164.7,4.30237581,0.182481752,1990,83.682,78.968,76.94,80.192,118.809,106.922,73.006,66.959,65.579,69.514,87.829,1999M01,80.448,82.854,
613,613,1999,2,6111,138900,164.7,4.399568035,0,1990,83.682,78.968,76.94,80.192,118.809,106.922,73.006,66.959,65.579,69.514,87.829,1999M02,80.428,82.855,
614,614,1999,3,5783,138900,164.8,4.163426926,0.060716454,1990,83.682,78.968,76.94,80.192,118.809,106.922,73.006,66.959,65.579,69.514,87.829,1999M03,80.484,82.874,
615,615,1999,4,6004,139132,165.9,4.315326453,0.667475728,1990,83.682,78.968,76.94,80.192,118.809,106.922,73.006,66.959,65.579,69.514,87.829,1999M04,80.856,83.069,
616,616,1999,5,5796,139132,166,4.165828134,0.060277275,1990,83.682,78.968,76.94,80.192,118.809,106.922,73.006,66.959,65.579,69.514,87.829,1999M05,80.889,83.126,
617,617,1999,6,5951,139132,166,4.277233131,0,1990,83.682,78.968,76.94,80.192,118.809,106.922,73.006,66.959,65.579,69.514,87.829,1999M06,80.906,83.16,
618,618,1999,7,6025,139497,166.7,4.319089299,0.421686747,1990,83.682,78.968,76.94,80.192,118.809,106.922,73.006,66.959,65.579,69.514,87.829,1999M07,81.12,83.308,
619,619,1999,8,5838,139497,167.1,4.185036237,0.23995201,1990,83.682,78.968,76.94,80.192,118.809,106.922,73.006,66.959,65.579,69.514,87.829,1999M08,81.263,83.344,
620,620,1999,9,5915,139497,167.8,4.240234557,0.418910832,1990,83.682,78.968,76.94,80.192,118.809,106.922,73.006,66.959,65.579,69.514,87.829,1999M09,81.547,83.556,
621,621,1999,10,5778,139991,168.1,4.127408191,0.178784267,1990,83.682,78.968,76.94,80.192,118.809,106.922,73.006,66.959,65.579,69.514,87.829,1999M10,81.677,83.688,
622,622,1999,11,5716,139991,168.4,4.083119629,0.178465199,1990,83.682,78.968,76.94,80.192,118.809,106.922,73.006,66.959,65.579,69.514,87.829,1999M11,81.749,83.769,
623,623,1999,12,5653,139991,168.8,4.038116736,0.237529691,1990,83.682,78.968,76.94,80.192,118.809,106.922,73.006,66.959,65.579,69.514,87.829,1999M12,81.951,83.888,
624,624,2000,1,5708,142386,169.3,4.008821092,0.296208531,2000,87.107,82.977,80.922,84.219,126.484,114.343,79.259,67.154,64.984,71.117,90.261,2000M01,82.186,84.103,
625,625,2000,2,5858,142386,170,4.114168528,0.413467218,2000,87.107,82.977,80.922,84.219,126.484,114.343,79.259,67.154,64.984,71.117,90.261,2000M02,82.445,84.229,
626,626,2000,3,5733,142386,171,4.026378998,0.588235294,2000,87.107,82.977,80.922,84.219,126.484,114.343,79.259,67.154,64.984,71.117,90.261,2000M03,82.797,84.4,
627,627,2000,4,5481,142577,170.9,3.844238552,-0.058479532,2000,87.107,82.977,80.922,84.219,126.484,114.343,79.259,67.154,64.984,71.117,90.261,2000M04,82.72,84.445,
628,628,2000,5,5758,142577,171.2,4.038519537,0.175541252,2000,87.107,82.977,80.922,84.219,126.484,114.343,79.259,67.154,64.984,71.117,90.261,2000M05,82.784,84.531,
629,629,2000,6,5651,142577,172.2,3.963472369,0.58411215,2000,87.107,82.977,80.922,84.219,126.484,114.343,79.259,67.154,64.984,71.117,90.261,2000M06,83.056,84.585,
630,630,2000,7,5747,142437,172.7,4.034766248,0.290360046,2000,87.107,82.977,80.922,84.219,126.484,114.343,79.259,67.154,64.984,71.117,90.261,2000M07,83.256,84.771,
631,631,2000,8,5853,142437,172.7,4.109185113,0,2000,87.107,82.977,80.922,84.219,126.484,114.343,79.259,67.154,64.984,71.117,90.261,2000M08,83.243,84.869,
632,632,2000,9,5625,142437,173.6,3.949114345,0.521134916,2000,87.107,82.977,80.922,84.219,126.484,114.343,79.259,67.154,64.984,71.117,90.261,2000M09,83.604,85.079,
633,633,2000,10,5534,142944,173.9,3.871446161,0.17281106,2000,87.107,82.977,80.922,84.219,126.484,114.343,79.259,67.154,64.984,71.117,90.261,2000M10,83.718,85.199,
634,634,2000,11,5639,142944,174.2,3.9449015,0.172512938,2000,87.107,82.977,80.922,84.219,126.484,114.343,79.259,67.154,64.984,71.117,90.261,2000M11,83.83,85.344,
635,635,2000,12,5634,142944,174.6,3.941403627,0.229621125,2000,87.107,82.977,80.922,84.219,126.484,114.343,79.259,67.154,64.984,71.117,90.261,2000M12,83.938,85.403,
636,636,2001,1,6023,143808,175.6,4.188223186,0.572737686,2000,87.957,85.129,83.373,86.199,118.813,112.555,74.628,69.792,67.234,74.449,93.591,2001M01,84.311,85.683,
637,637,2001,2,6089,143808,176,4.234117713,0.227790433,2000,87.957,85.129,83.373,86.199,118.813,112.555,74.628,69.792,67.234,74.449,93.591,2001M02,84.424,85.814,
638,638,2001,3,6141,143808,176.1,4.270277036,0.056818182,2000,87.957,85.129,83.373,86.199,118.813,112.555,74.628,69.792,67.234,74.449,93.591,2001M03,84.427,85.898,
639,639,2001,4,6271,143415,176.4,4.3726249,0.170357751,2000,87.957,85.129,83.373,86.199,118.813,112.555,74.628,69.792,67.234,74.449,93.591,2001M04,84.584,86.044,
640,640,2001,5,6226,143415,177.3,4.341247429,0.510204082,2000,87.957,85.129,83.373,86.199,118.813,112.555,74.628,69.792,67.234,74.449,93.591,2001M05,84.814,86.074,
641,641,2001,6,6484,143415,177.7,4.521144929,0.225606317,2000,87.957,85.129,83.373,86.199,118.813,112.555,74.628,69.792,67.234,74.449,93.591,2001M06,84.974,86.278,
642,642,2001,7,6583,143642,177.4,4.58292143,-0.16882386,2000,87.957,85.129,83.373,86.199,118.813,112.555,74.628,69.792,67.234,74.449,93.591,2001M07,84.949,86.503,
643,643,2001,8,7042,143642,177.4,4.902465853,0,2000,87.957,85.129,83.373,86.199,118.813,112.555,74.628,69.792,67.234,74.449,93.591,2001M08,84.946,86.554,
644,644,2001,9,7142,143642,178.1,4.972083374,0.394588501,2000,87.957,85.129,83.373,86.199,118.813,112.555,74.628,69.792,67.234,74.449,93.591,2001M09,84.67,86.078,
645,645,2001,10,7694,144210,177.6,5.335274946,-0.280741157,2000,87.957,85.129,83.373,86.199,118.813,112.555,74.628,69.792,67.234,74.449,93.591,2001M10,84.978,86.694,
646,646,2001,11,8003,144210,177.5,5.549545801,-0.056306306,2000,87.957,85.129,83.373,86.199,118.813,112.555,74.628,69.792,67.234,74.449,93.591,2001M11,84.921,86.869,
647,647,2001,12,8258,144210,177.4,5.726371264,-0.056338028,2000,87.957,85.129,83.373,86.199,118.813,112.555,74.628,69.792,67.234,74.449,93.591,2001M12,84.833,86.888,
648,648,2002,1,8182,144339,177.7,5.668599616,0.169109357,2000,89.528,87.324,86.61,87.812,118.11,108.662,73.341,74.801,71.967,79.958,96.312,2002M01,84.893,86.918,
649,649,2002,2,8215,144339,178,5.69146246,0.16882386,2000,89.528,87.324,86.61,87.812,118.11,108.662,73.341,74.801,71.967,79.958,96.312,2002M02,85.035,87.083,
650,650,2002,3,8304,144339,178.5,5.753122857,0.280898876,2000,89.528,87.324,86.61,87.812,118.11,108.662,73.341,74.801,71.967,79.958,96.312,2002M03,85.272,87.193,
651,651,2002,4,8599,144824,179.3,5.937551787,0.448179272,2000,89.528,87.324,86.61,87.812,118.11,108.662,73.341,74.801,71.967,79.958,96.312,2002M04,85.64,87.452,
652,652,2002,5,8399,144824,179.5,5.799453129,0.111544897,2000,89.528,87.324,86.61,87.812,118.11,108.662,73.341,74.801,71.967,79.958,96.312,2002M05,85.709,87.565,
653,653,2002,6,8393,144824,179.6,5.79531017,0.055710306,2000,89.528,87.324,86.61,87.812,118.11,108.662,73.341,74.801,71.967,79.958,96.312,2002M06,85.818,87.706,
654,654,2002,7,8390,145121,180,5.781382433,0.222717149,2000,89.528,87.324,86.61,87.812,118.11,108.662,73.341,74.801,71.967,79.958,96.312,2002M07,85.996,87.87,
655,655,2002,8,8304,145121,180.5,5.72212154,0.277777778,2000,89.528,87.324,86.61,87.812,118.11,108.662,73.341,74.801,71.967,79.958,96.312,2002M08,86.161,88.039,
656,656,2002,9,8251,145121,180.8,5.685600292,0.166204986,2000,89.528,87.324,86.61,87.812,118.11,108.662,73.341,74.801,71.967,79.958,96.312,2002M09,86.308,88.173,
657,657,2002,10,8307,145140,181.2,5.723439438,0.221238938,2000,89.528,87.324,86.61,87.812,118.11,108.662,73.341,74.801,71.967,79.958,96.312,2002M10,86.469,88.253,
658,658,2002,11,8520,145140,181.5,5.870194295,0.165562914,2000,89.528,87.324,86.61,87.812,118.11,108.662,73.341,74.801,71.967,79.958,96.312,2002M11,86.555,88.339,
659,659,2002,12,8640,145140,181.8,5.952873088,0.165289256,2000,89.528,87.324,86.61,87.812,118.11,108.662,73.341,74.801,71.967,79.958,96.312,2002M12,86.625,88.407,
660,660,2003,1,8520,146020,182.6,5.834817148,0.440044004,2000,92.041,90.054,90.808,89.748,122.926,113.023,74.635,79.902,78.073,83.251,95.933,2003M01,86.853,88.432,
661,661,2003,2,8618,146020,183.6,5.901931242,0.547645126,2000,92.041,90.054,90.808,89.748,122.926,113.023,74.635,79.902,78.073,83.251,95.933,2003M02,87.209,88.541,
662,662,2003,3,8588,146020,183.9,5.881386111,0.163398693,2000,92.041,90.054,90.808,89.748,122.926,113.023,74.635,79.902,78.073,83.251,95.933,2003M03,87.421,88.671,
663,663,2003,4,8842,146677,183.2,6.028211649,-0.380641653,2000,92.041,90.054,90.808,89.748,122.926,113.023,74.635,79.902,78.073,83.251,95.933,2003M04,87.271,88.768,
664,664,2003,5,8957,146677,182.9,6.106615216,-0.163755459,2000,92.041,90.054,90.808,89.748,122.926,113.023,74.635,79.902,78.073,83.251,95.933,2003M05,87.17,88.894,
665,665,2003,6,9266,146677,183.1,6.317282191,0.109349371,2000,92.041,90.054,90.808,89.748,122.926,113.023,74.635,79.902,78.073,83.251,95.933,2003M06,87.265,88.945,
666,666,2003,7,9011,146487,183.7,6.1513991,0.327689787,2000,92.041,90.054,90.808,89.748,122.926,113.023,74.635,79.902,78.073,83.251,95.933,2003M07,87.502,89.144,
667,667,2003,8,8896,146487,184.5,6.07289384,0.435492651,2000,92.041,90.054,90.808,89.748,122.926,113.023,74.635,79.902,78.073,83.251,95.933,2003M08,87.778,89.225,
668,668,2003,9,8921,146487,185.1,6.089960201,0.325203252,2000,92.041,90.054,90.808,89.748,122.926,113.023,74.635,79.902,78.073,83.251,95.933,2003M09,88.026,89.319,
669,669,2003,10,8732,146815,184.9,5.947621156,-0.108049703,2000,92.041,90.054,90.808,89.748,122.926,113.023,74.635,79.902,78.073,83.251,95.933,2003M10,87.998,89.437,
670,670,2003,11,8576,146815,185,5.841364983,0.054083288,2000,92.041,90.054,90.808,89.748,122.926,113.023,74.635,79.902,78.073,83.251,95.933,2003M11,88.089,89.536,
671,671,2003,12,8317,146815,185.5,5.664952491,0.27027027,2000,92.041,90.054,90.808,89.748,122.926,113.023,74.635,79.902,78.073,83.251,95.933,2003M12,88.286,89.651,
672,672,2004,1,8370,146832,186.3,5.700392285,0.431266846,2000,95.525,93.513,95.419,92.6,133.716,120.644,81.914,83.529,82.795,84.888,95.798,2004M01,88.606,89.857,
673,673,2004,2,8167,146832,186.7,5.562139043,0.214707461,2000,95.525,93.513,95.419,92.6,133.716,120.644,81.914,83.529,82.795,84.888,95.798,2004M02,88.815,90.026,
674,674,2004,3,8491,146832,187.1,5.78279939,0.214247456,2000,95.525,93.513,95.419,92.6,133.716,120.644,81.914,83.529,82.795,84.888,95.798,2004M03,88.969,90.196,
675,675,2004,4,8170,147125,187.4,5.553101105,0.160342063,2000,95.525,93.513,95.419,92.6,133.716,120.644,81.914,83.529,82.795,84.888,95.798,2004M04,89.123,90.418,
676,676,2004,5,8212,147125,188.2,5.581648258,0.426894344,2000,95.525,93.513,95.419,92.6,133.716,120.644,81.914,83.529,82.795,84.888,95.798,2004M05,89.426,90.558,
677,677,2004,6,8286,147125,188.9,5.631945624,0.37194474,2000,95.525,93.513,95.419,92.6,133.716,120.644,81.914,83.529,82.795,84.888,95.798,2004M06,89.715,90.74,
678,678,2004,7,8136,147557,189.1,5.513801446,0.105876125,2000,95.525,93.513,95.419,92.6,133.716,120.644,81.914,83.529,82.795,84.888,95.798,2004M07,89.834,90.889,
679,679,2004,8,7990,147557,189.2,5.414856632,0.052882073,2000,95.525,93.513,95.419,92.6,133.716,120.644,81.914,83.529,82.795,84.888,95.798,2004M08,89.908,90.956,
680,680,2004,9,7927,147557,189.8,5.372161266,0.317124736,2000,95.525,93.513,95.419,92.6,133.716,120.644,81.914,83.529,82.795,84.888,95.798,2004M09,90.083,91.122,
681,681,2004,10,8061,148005,190.8,5.44643762,0.52687039,2000,95.525,93.513,95.419,92.6,133.716,120.644,81.914,83.529,82.795,84.888,95.798,2004M10,90.43,91.275,
682,682,2004,11,7932,148005,191.7,5.359278403,0.471698113,2000,95.525,93.513,95.419,92.6,133.716,120.644,81.914,83.529,82.795,84.888,95.798,2004M11,90.734,91.421,
683,683,2004,12,7934,148005,191.7,5.360629708,0,2000,95.525,93.513,95.419,92.6,133.716,120.644,81.914,83.529,82.795,84.888,95.798,2004M12,90.793,91.549,
684,684,2005,1,7784,148261,191.6,5.25020066,-0.052164841,2000,98.72,96.799,99.335,95.561,142.302,128.892,87.036,84.982,84.427,86.015,95.774,2005M01,90.854,91.813,
